Alg,Set_Num,Rep_num,Fitness,Seconds,tokeep,samples
mimic,1,2100,73.0,0.0146061,0.1,30
mimic,1,2110,73.0,0.014344,0.1,30
mimic,1,2120,73.0,0.0133175,0.1,30
mimic,1,2130,73.0,0.015974,0.1,30
mimic,1,2140,73.0,0.0138627,0.1,30
mimic,1,2150,73.0,0.0148408,0.1,30
mimic,1,2160,73.0,0.0144699000001,0.1,30
mimic,1,2170,73.0,0.0135108,0.1,30
mimic,1,2180,73.0,0.0143255,0.1,30
mimic,1,2190,73.0,0.0142193,0.1,30
mimic,1,2200,73.0,0.0157973,0.1,30
mimic,1,2210,73.0,0.0166894,0.1,30
mimic,1,2220,73.0,0.0135916,0.1,30
mimic,1,2230,73.0,0.0155512,0.1,30
mimic,1,2240,73.0,0.0140975,0.1,30
mimic,1,2250,73.0,0.0138272,0.1,30
mimic,1,2260,73.0,0.0141067,0.1,30
mimic,1,2270,73.0,0.0154091,0.1,30
mimic,1,2280,73.0,0.0142309,0.1,30
mimic,1,2290,73.0,0.015487,0.1,30
mimic,1,2300,73.0,0.0149058,0.1,30
mimic,1,2310,73.0,0.0150478,0.1,30
mimic,1,2320,73.0,0.0142994,0.1,30
mimic,1,2330,73.0,0.0132508,0.1,30
mimic,1,2340,73.0,0.0154364,0.1,30
mimic,1,2350,73.0,0.01375,0.1,30
mimic,1,2360,73.0,0.0144834,0.1,30
mimic,1,2370,73.0,0.0133995,0.1,30
mimic,1,2380,73.0,0.0143001,0.1,30
mimic,1,2390,73.0,0.0146636,0.1,30
mimic,1,2400,73.0,0.0143974,0.1,30
mimic,1,2410,75.0,0.0139991,0.1,30
mimic,1,2420,73.0,0.013828,0.1,30
mimic,1,2430,73.0,0.0132154,0.1,30
mimic,1,2440,73.0,0.0138956,0.1,30
mimic,1,2450,73.0,0.0147118,0.1,30
mimic,1,2460,73.0,0.0146237,0.1,30
mimic,1,2470,73.0,0.0135918,0.1,30
mimic,1,2480,73.0,0.0139372,0.1,30
mimic,1,2490,73.0,0.0146446,0.1,30
mimic,1,2500,73.0,0.01675,0.1,30
mimic,1,2510,73.0,0.0143112,0.1,30
mimic,1,2520,73.0,0.0133122,0.1,30
mimic,1,2530,73.0,0.015025,0.1,30
mimic,1,2540,73.0,0.01415,0.1,30
mimic,1,2550,73.0,0.0149623,0.1,30
mimic,1,2560,73.0,0.0146617,0.1,30
mimic,1,2570,73.0,0.0144057,0.1,30
mimic,1,2580,73.0,0.0150356,0.1,30
mimic,1,2590,73.0,0.0159738,0.1,30
mimic,1,2600,73.0,0.0145271,0.1,30
mimic,1,2610,73.0,0.0181016,0.1,30
mimic,1,2620,73.0,0.0157212,0.1,30
mimic,1,2630,73.0,0.0178096,0.1,30
mimic,1,2640,73.0,0.0140651,0.1,30
mimic,1,2650,73.0,0.0150504,0.1,30
mimic,1,2660,73.0,0.0160329,0.1,30
mimic,1,2670,73.0,0.0174178,0.1,30
mimic,1,2680,73.0,0.0141538,0.1,30
mimic,1,2690,73.0,0.0138942,0.1,30
mimic,1,2700,73.0,0.0139941,0.1,30
mimic,1,2710,73.0,0.0155191,0.1,30
mimic,1,2720,73.0,0.0153001,0.1,30
mimic,1,2730,73.0,0.0141517,0.1,30
mimic,1,2740,73.0,0.0144001,0.1,30
mimic,1,2750,73.0,0.0138539,0.1,30
mimic,1,2760,73.0,0.014314,0.1,30
mimic,1,2770,73.0,0.0136046,0.1,30
mimic,1,2780,73.0,0.0136194,0.1,30
mimic,1,2790,75.0,0.0146879,0.1,30
mimic,1,2800,73.0,0.0175196,0.1,30
mimic,1,2810,75.0,0.0150964,0.1,30
mimic,1,2820,73.0,0.0207317,0.1,30
mimic,1,2830,73.0,0.0132976,0.1,30
mimic,1,2840,73.0,0.0139241,0.1,30
mimic,1,2850,73.0,0.0142674,0.1,30
mimic,1,2860,73.0,0.0132205,0.1,30
mimic,1,2870,73.0,0.0148217,0.1,30
mimic,1,2880,73.0,0.0149159,0.1,30
mimic,1,2890,75.0,0.0135134,0.1,30
mimic,1,2900,75.0,0.0141834,0.1,30
mimic,1,2910,75.0,0.0143852,0.1,30
mimic,1,2920,75.0,0.0182011,0.1,30
mimic,1,2930,75.0,0.0136989,0.1,30
mimic,1,2940,75.0,0.0131482,0.1,30
mimic,1,2950,75.0,0.0141283,0.1,30
mimic,1,2960,75.0,0.0145164,0.1,30
mimic,1,2970,75.0,0.014386,0.1,30
mimic,1,2980,75.0,0.0141747,0.1,30
mimic,1,2990,75.0,0.013758,0.1,30
mimic,1,3000,71.0,0.0139081,0.1,30
mimic,1,3010,71.0,0.0155201,0.1,30
mimic,1,3020,73.0,0.0135072,0.1,30
mimic,1,3030,73.0,0.0147217,0.1,30
mimic,1,3040,73.0,0.0140998,0.1,30
mimic,1,3050,73.0,0.0151552,0.1,30
mimic,1,3060,75.0,0.014248,0.1,30
mimic,1,3070,75.0,0.014381,0.1,30
mimic,1,3080,75.0,0.0135825,0.1,30
mimic,1,3090,75.0,0.0142644,0.1,30
mimic,1,3100,75.0,0.0136555,0.1,30
mimic,1,3110,75.0,0.0134268,0.1,30
mimic,1,3120,75.0,0.0152688,0.1,30
mimic,1,3130,75.0,0.0137282,0.1,30
mimic,1,3140,75.0,0.0143359,0.1,30
mimic,1,3150,75.0,0.0140749,0.1,30
mimic,1,3160,75.0,0.0155859,0.1,30
mimic,1,3170,75.0,0.0143219,0.1,30
mimic,1,3180,75.0,0.0139853,0.1,30
mimic,1,3190,75.0,0.0136546,0.1,30
mimic,1,3200,75.0,0.014658,0.1,30
mimic,1,3210,75.0,0.0141968,0.1,30
mimic,1,3220,75.0,0.0145449,0.1,30
mimic,1,3230,75.0,0.0154261,0.1,30
mimic,1,3240,73.0,0.0147738,0.1,30
mimic,1,3250,73.0,0.0145219,0.1,30
mimic,1,3260,75.0,0.0138105,0.1,30
mimic,1,3270,75.0,0.0133071,0.1,30
mimic,1,3280,75.0,0.0141939,0.1,30
mimic,1,3290,75.0,0.0137511,0.1,30
mimic,1,3300,75.0,0.0147474,0.1,30
mimic,1,3310,75.0,0.0138888,0.1,30
mimic,1,3320,75.0,0.0135701,0.1,30
mimic,1,3330,75.0,0.0144235,0.1,30
mimic,1,3340,75.0,0.0141982,0.1,30
mimic,1,3350,75.0,0.0142815,0.1,30
mimic,1,3360,75.0,0.0136051,0.1,30
mimic,1,3370,75.0,0.0131076,0.1,30
mimic,1,3380,75.0,0.013825,0.1,30
mimic,1,3390,75.0,0.0157053,0.1,30
mimic,1,3400,75.0,0.0136175,0.1,30
mimic,1,3410,75.0,0.0133479,0.1,30
mimic,1,3420,75.0,0.0140082,0.1,30
mimic,1,3430,75.0,0.0136767,0.1,30
mimic,1,3440,75.0,0.0156,0.1,30
mimic,1,3450,75.0,0.0141197,0.1,30
mimic,1,3460,75.0,0.0133638,0.1,30
mimic,1,3470,75.0,0.0149062,0.1,30
mimic,1,3480,75.0,0.0145425,0.1,30
mimic,1,3490,75.0,0.0139888,0.1,30
mimic,2,0,61.0,0.0188068,0.1,30
mimic,2,10,61.0,0.0149016,0.1,30
mimic,2,20,63.0,0.014806,0.1,30
mimic,2,30,65.0,0.0139468,0.1,30
mimic,2,40,65.0,0.0135178,0.1,30
mimic,2,50,67.0,0.0162693,0.1,30
mimic,2,60,67.0,0.0139821,0.1,30
mimic,2,70,67.0,0.0138587,0.1,30
mimic,2,80,67.0,0.0144277,0.1,30
mimic,2,90,67.0,0.0143045,0.1,30
mimic,2,100,69.0,0.0146676,0.1,30
mimic,2,110,69.0,0.0150947,0.1,30
mimic,2,120,69.0,0.0132235,0.1,30
mimic,2,130,69.0,0.0142981,0.1,30
mimic,2,140,69.0,0.0149873,0.1,30
mimic,2,150,69.0,0.0130234,0.1,30
mimic,2,160,71.0,0.0148176,0.1,30
mimic,2,170,71.0,0.0137084,0.1,30
mimic,2,180,71.0,0.0130207,0.1,30
mimic,2,190,71.0,0.0150877,0.1,30
mimic,2,200,71.0,0.0135172,0.1,30
mimic,2,210,69.0,0.0149677,0.1,30
mimic,2,220,71.0,0.0149911,0.1,30
mimic,2,230,71.0,0.0138434,0.1,30
mimic,2,240,71.0,0.0138837,0.1,30
mimic,2,250,71.0,0.014456,0.1,30
mimic,2,260,71.0,0.0138507,0.1,30
mimic,2,270,71.0,0.0145324,0.1,30
mimic,2,280,73.0,0.0139897,0.1,30
mimic,2,290,73.0,0.0135425,0.1,30
mimic,2,300,71.0,0.0151389,0.1,30
mimic,2,310,71.0,0.0138904,0.1,30
mimic,2,320,71.0,0.0149409,0.1,30
mimic,2,330,73.0,0.0152362,0.1,30
mimic,2,340,73.0,0.0178274,0.1,30
mimic,2,350,73.0,0.0150181,0.1,30
mimic,2,360,71.0,0.0138527,0.1,30
mimic,2,370,71.0,0.0141395,0.1,30
mimic,2,380,71.0,0.0142191,0.1,30
mimic,2,390,71.0,0.0162771,0.1,30
mimic,2,400,71.0,0.0159261,0.1,30
mimic,2,410,71.0,0.015534,0.1,30
mimic,2,420,71.0,0.0142466,0.1,30
mimic,2,430,71.0,0.0145195,0.1,30
mimic,2,440,73.0,0.0136169,0.1,30
mimic,2,450,73.0,0.0137669,0.1,30
mimic,2,460,73.0,0.0149118,0.1,30
mimic,2,470,73.0,0.0147121,0.1,30
mimic,2,480,73.0,0.0153127,0.1,30
mimic,2,490,73.0,0.0137048,0.1,30
mimic,2,500,73.0,0.0137895,0.1,30
mimic,2,510,73.0,0.015545,0.1,30
mimic,2,520,73.0,0.0147294,0.1,30
mimic,2,530,73.0,0.0144442,0.1,30
mimic,2,540,73.0,0.0148228,0.1,30
mimic,2,550,73.0,0.014652,0.1,30
mimic,2,560,73.0,0.0183612,0.1,30
mimic,2,570,73.0,0.0153724,0.1,30
mimic,2,580,73.0,0.0155305,0.1,30
mimic,2,590,73.0,0.0154854,0.1,30
mimic,2,600,73.0,0.0162256,0.1,30
mimic,2,610,73.0,0.0152076000001,0.1,30
mimic,2,620,73.0,0.0151815,0.1,30
mimic,2,630,75.0,0.0141628,0.1,30
mimic,2,640,75.0,0.0269481,0.1,30
mimic,2,650,75.0,0.0146511,0.1,30
mimic,2,660,77.0,0.0163707,0.1,30
mimic,2,670,77.0,0.0134633,0.1,30
mimic,2,680,77.0,0.0134186,0.1,30
mimic,2,690,77.0,0.0142591,0.1,30
mimic,2,700,77.0,0.0131947,0.1,30
mimic,2,710,77.0,0.0145114,0.1,30
mimic,2,720,77.0,0.0149823,0.1,30
mimic,2,730,77.0,0.0130699,0.1,30
mimic,2,740,77.0,0.0140215,0.1,30
mimic,2,750,77.0,0.0140666,0.1,30
mimic,2,760,77.0,0.0135354,0.1,30
mimic,2,770,77.0,0.014472,0.1,30
mimic,2,780,77.0,0.0136168,0.1,30
mimic,2,790,77.0,0.0130427,0.1,30
mimic,2,800,77.0,0.0143739,0.1,30
mimic,2,810,77.0,0.0141406,0.1,30
mimic,2,820,77.0,0.0140307,0.1,30
mimic,2,830,77.0,0.0140792,0.1,30
mimic,2,840,77.0,0.0129601,0.1,30
mimic,2,850,77.0,0.0148834,0.1,30
mimic,2,860,77.0,0.0132357,0.1,30
mimic,2,870,77.0,0.0135241,0.1,30
mimic,2,880,77.0,0.0141975,0.1,30
mimic,2,890,77.0,0.0147203,0.1,30
mimic,2,900,77.0,0.0143036,0.1,30
mimic,2,910,75.0,0.0145665,0.1,30
mimic,2,920,77.0,0.014795,0.1,30
mimic,2,930,77.0,0.0139898,0.1,30
mimic,2,940,77.0,0.0149124,0.1,30
mimic,2,950,77.0,0.0136516,0.1,30
mimic,2,960,77.0,0.012992,0.1,30
mimic,2,970,77.0,0.0148637,0.1,30
mimic,2,980,77.0,0.0141269,0.1,30
mimic,2,990,77.0,0.0152042,0.1,30
mimic,2,1000,77.0,0.0139552,0.1,30
mimic,2,1010,77.0,0.0146267,0.1,30
mimic,2,1020,77.0,0.014607,0.1,30
mimic,2,1030,77.0,0.0159088,0.1,30
mimic,2,1040,77.0,0.0181609,0.1,30
mimic,2,1050,77.0,0.0190286,0.1,30
mimic,2,1060,77.0,0.0247762,0.1,30
mimic,2,1070,77.0,0.0205733,0.1,30
mimic,2,1080,77.0,0.0181022,0.1,30
mimic,2,1090,77.0,0.0202563,0.1,30
mimic,2,1100,77.0,0.0161814000001,0.1,30
mimic,2,1110,77.0,0.0143922,0.1,30
mimic,2,1120,77.0,0.0143406,0.1,30
mimic,2,1130,77.0,0.0149296,0.1,30
mimic,2,1140,77.0,0.015294,0.1,30
mimic,2,1150,77.0,0.0141776,0.1,30
mimic,2,1160,77.0,0.0176749,0.1,30
mimic,2,1170,77.0,0.0156475,0.1,30
mimic,2,1180,77.0,0.0158644,0.1,30
mimic,2,1190,77.0,0.015173,0.1,30
mimic,2,1200,77.0,0.0139436,0.1,30
mimic,2,1210,77.0,0.0163643,0.1,30
mimic,2,1220,77.0,0.0143146,0.1,30
mimic,2,1230,77.0,0.0174037,0.1,30
mimic,2,1240,77.0,0.0160557,0.1,30
mimic,2,1250,77.0,0.0202722,0.1,30
mimic,2,1260,77.0,0.0140604,0.1,30
mimic,2,1270,77.0,0.0144244,0.1,30
mimic,2,1280,77.0,0.0159531,0.1,30
mimic,2,1290,77.0,0.0152366,0.1,30
mimic,2,1300,77.0,0.0144686,0.1,30
mimic,2,1310,77.0,0.0202588,0.1,30
mimic,2,1320,77.0,0.0137038,0.1,30
mimic,2,1330,77.0,0.0145774,0.1,30
mimic,2,1340,77.0,0.0145698,0.1,30
mimic,2,1350,77.0,0.0142366,0.1,30
mimic,2,1360,77.0,0.0144914,0.1,30
mimic,2,1370,77.0,0.0136348,0.1,30
mimic,2,1380,77.0,0.0159214,0.1,30
mimic,2,1390,77.0,0.014829,0.1,30
mimic,2,1400,77.0,0.0153203,0.1,30
mimic,2,1410,77.0,0.0175836,0.1,30
mimic,2,1420,77.0,0.0215608,0.1,30
mimic,2,1430,77.0,0.0145738,0.1,30
mimic,2,1440,77.0,0.015118,0.1,30
mimic,2,1450,77.0,0.0139751,0.1,30
mimic,2,1460,77.0,0.017079,0.1,30
mimic,2,1470,77.0,0.0142434,0.1,30
mimic,2,1480,77.0,0.017809,0.1,30
mimic,2,1490,77.0,0.0142579,0.1,30
mimic,2,1500,77.0,0.0165233,0.1,30
mimic,2,1510,77.0,0.0149985,0.1,30
mimic,2,1520,77.0,0.0147031,0.1,30
mimic,2,1530,77.0,0.0163158,0.1,30
mimic,2,1540,77.0,0.0154809,0.1,30
mimic,2,1550,77.0,0.0156878,0.1,30
mimic,2,1560,77.0,0.0183908,0.1,30
mimic,2,1570,77.0,0.0143239,0.1,30
mimic,2,1580,77.0,0.0188441,0.1,30
mimic,2,1590,77.0,0.0163394,0.1,30
mimic,2,1600,77.0,0.0169144,0.1,30
mimic,2,1610,77.0,0.0159125,0.1,30
mimic,2,1620,77.0,0.0182743,0.1,30
mimic,2,1630,77.0,0.0158175,0.1,30
mimic,2,1640,77.0,0.0144631,0.1,30
mimic,2,1650,75.0,0.0176677,0.1,30
mimic,2,1660,75.0,0.0153263,0.1,30
mimic,2,1670,75.0,0.0147693,0.1,30
mimic,2,1680,77.0,0.0169482,0.1,30
mimic,2,1690,77.0,0.015677,0.1,30
mimic,2,1700,77.0,0.0163472,0.1,30
mimic,2,1710,77.0,0.0153951,0.1,30
mimic,2,1720,75.0,0.0154674,0.1,30
mimic,2,1730,75.0,0.0166704,0.1,30
mimic,2,1740,75.0,0.0140446,0.1,30
mimic,2,1750,75.0,0.0230102,0.1,30
mimic,2,1760,77.0,0.0181564,0.1,30
mimic,2,1770,77.0,0.0206857,0.1,30
mimic,2,1780,77.0,0.0218365,0.1,30
mimic,2,1790,77.0,0.0172753,0.1,30
mimic,2,1800,77.0,0.0169282,0.1,30
mimic,2,1810,77.0,0.0199403,0.1,30
mimic,2,1820,77.0,0.0174583,0.1,30
mimic,2,1830,77.0,0.0172833,0.1,30
mimic,2,1840,77.0,0.0179879999999,0.1,30
mimic,2,1850,77.0,0.0232493,0.1,30
mimic,2,1860,77.0,0.0155498,0.1,30
mimic,2,1870,77.0,0.0203643,0.1,30
mimic,2,1880,77.0,0.0180415,0.1,30
mimic,2,1890,77.0,0.0170508,0.1,30
mimic,2,1900,77.0,0.0160471,0.1,30
mimic,2,1910,77.0,0.0179675,0.1,30
mimic,2,1920,77.0,0.018901,0.1,30
mimic,2,1930,77.0,0.0154899,0.1,30
mimic,2,1940,75.0,0.0179768,0.1,30
mimic,2,1950,75.0,0.0213579,0.1,30
mimic,2,1960,75.0,0.0219346,0.1,30
mimic,2,1970,77.0,0.0173021,0.1,30
mimic,2,1980,77.0,0.0167209,0.1,30
mimic,2,1990,77.0,0.0155765,0.1,30
mimic,2,2000,77.0,0.0172487999999,0.1,30
mimic,2,2010,77.0,0.0162271,0.1,30
mimic,2,2020,77.0,0.0156133,0.1,30
mimic,2,2030,77.0,0.0163087,0.1,30
mimic,2,2040,77.0,0.0161765,0.1,30
mimic,2,2050,77.0,0.0174323,0.1,30
mimic,2,2060,77.0,0.0148984,0.1,30
mimic,2,2070,77.0,0.0233829,0.1,30
mimic,2,2080,77.0,0.0151494,0.1,30
mimic,2,2090,77.0,0.0150921,0.1,30
mimic,2,2100,77.0,0.0164979,0.1,30
mimic,2,2110,77.0,0.0158438,0.1,30
mimic,2,2120,77.0,0.01564,0.1,30
mimic,2,2130,77.0,0.0153526,0.1,30
mimic,2,2140,77.0,0.0405648,0.1,30
mimic,2,2150,77.0,0.0230445,0.1,30
mimic,2,2160,77.0,0.0207381,0.1,30
mimic,2,2170,77.0,0.0267985,0.1,30
mimic,2,2180,77.0,0.015362,0.1,30
mimic,2,2190,77.0,0.0186276,0.1,30
mimic,2,2200,77.0,0.0173767,0.1,30
mimic,2,2210,77.0,0.0175034,0.1,30
mimic,2,2220,77.0,0.0285723,0.1,30
mimic,2,2230,77.0,0.0174171,0.1,30
mimic,2,2240,77.0,0.0168104,0.1,30
mimic,2,2250,77.0,0.0154149,0.1,30
mimic,2,2260,77.0,0.0163974,0.1,30
mimic,2,2270,77.0,0.0142928,0.1,30
mimic,2,2280,77.0,0.0169419,0.1,30
mimic,2,2290,77.0,0.0141485,0.1,30
mimic,2,2300,77.0,0.0138514,0.1,30
mimic,2,2310,77.0,0.0155605,0.1,30
mimic,2,2320,77.0,0.0157883,0.1,30
mimic,2,2330,77.0,0.0137421,0.1,30
mimic,2,2340,77.0,0.0138705,0.1,30
mimic,2,2350,77.0,0.0133486,0.1,30
mimic,2,2360,77.0,0.0147555,0.1,30
mimic,2,2370,77.0,0.014049,0.1,30
mimic,2,2380,77.0,0.0133077,0.1,30
mimic,2,2390,77.0,0.0141542,0.1,30
mimic,2,2400,77.0,0.0140944,0.1,30
mimic,2,2410,77.0,0.0151262,0.1,30
mimic,2,2420,77.0,0.0133088,0.1,30
mimic,2,2430,77.0,0.0131399,0.1,30
mimic,2,2440,77.0,0.0148694,0.1,30
mimic,2,2450,77.0,0.0141054,0.1,30
mimic,2,2460,77.0,0.0136052,0.1,30
mimic,2,2470,77.0,0.013235,0.1,30
mimic,2,2480,77.0,0.014248,0.1,30
mimic,2,2490,77.0,0.0155706,0.1,30
mimic,2,2500,77.0,0.0168489,0.1,30
mimic,2,2510,77.0,0.0135107999999,0.1,30
mimic,2,2520,77.0,0.014382,0.1,30
mimic,2,2530,77.0,0.0140386,0.1,30
mimic,2,2540,77.0,0.0128339,0.1,30
mimic,2,2550,77.0,0.0147182,0.1,30
mimic,2,2560,77.0,0.0311355,0.1,30
mimic,2,2570,77.0,0.0312918,0.1,30
mimic,2,2580,77.0,0.0183039,0.1,30
mimic,2,2590,77.0,0.0157089,0.1,30
mimic,2,2600,77.0,0.0148886,0.1,30
mimic,2,2610,77.0,0.0159551,0.1,30
mimic,2,2620,77.0,0.0142874,0.1,30
mimic,2,2630,77.0,0.0157567,0.1,30
mimic,2,2640,77.0,0.0137029,0.1,30
mimic,2,2650,77.0,0.0138663,0.1,30
mimic,2,2660,77.0,0.0163552,0.1,30
mimic,2,2670,77.0,0.0137606,0.1,30
mimic,2,2680,77.0,0.0140837,0.1,30
mimic,2,2690,77.0,0.0145227,0.1,30
mimic,2,2700,77.0,0.0142789,0.1,30
mimic,2,2710,77.0,0.0135064,0.1,30
mimic,2,2720,77.0,0.0141813,0.1,30
mimic,2,2730,75.0,0.0133833,0.1,30
mimic,2,2740,75.0,0.0148807,0.1,30
mimic,2,2750,75.0,0.014445,0.1,30
mimic,2,2760,75.0,0.0131199,0.1,30
mimic,2,2770,75.0,0.015086,0.1,30
mimic,2,2780,77.0,0.0137567,0.1,30
mimic,2,2790,77.0,0.0139717,0.1,30
mimic,2,2800,77.0,0.0144971,0.1,30
mimic,2,2810,77.0,0.0136105,0.1,30
mimic,2,2820,77.0,0.0136644,0.1,30
mimic,2,2830,77.0,0.0144762,0.1,30
mimic,2,2840,77.0,0.0140901,0.1,30
mimic,2,2850,77.0,0.0136085,0.1,30
mimic,2,2860,77.0,0.0154381,0.1,30
mimic,2,2870,77.0,0.0143674,0.1,30
mimic,2,2880,77.0,0.014775,0.1,30
mimic,2,2890,77.0,0.0150771,0.1,30
mimic,2,2900,77.0,0.0157306,0.1,30
mimic,2,2910,77.0,0.0191661,0.1,30
mimic,2,2920,77.0,0.0173605,0.1,30
mimic,2,2930,77.0,0.0186186,0.1,30
mimic,2,2940,77.0,0.0144852,0.1,30
mimic,2,2950,77.0,0.0162425,0.1,30
mimic,2,2960,77.0,0.0187522,0.1,30
mimic,2,2970,77.0,0.0175438,0.1,30
mimic,2,2980,77.0,0.0145843,0.1,30
mimic,2,2990,77.0,0.01549,0.1,30
mimic,2,3000,77.0,0.014666,0.1,30
mimic,2,3010,77.0,0.0140012,0.1,30
mimic,2,3020,77.0,0.014259,0.1,30
mimic,2,3030,77.0,0.0166727,0.1,30
mimic,2,3040,77.0,0.0146206,0.1,30
mimic,2,3050,77.0,0.0155169,0.1,30
mimic,2,3060,77.0,0.0150325,0.1,30
mimic,2,3070,77.0,0.0146849,0.1,30
mimic,2,3080,77.0,0.0168178,0.1,30
mimic,2,3090,77.0,0.0146248,0.1,30
mimic,2,3100,77.0,0.0140659,0.1,30
mimic,2,3110,77.0,0.0148269,0.1,30
mimic,2,3120,77.0,0.0133543,0.1,30
mimic,2,3130,77.0,0.0145121,0.1,30
mimic,2,3140,77.0,0.0149591,0.1,30
mimic,2,3150,77.0,0.013348,0.1,30
mimic,2,3160,77.0,0.015247,0.1,30
mimic,2,3170,77.0,0.0146695,0.1,30
mimic,2,3180,77.0,0.0147419,0.1,30
mimic,2,3190,77.0,0.0165061,0.1,30
mimic,2,3200,77.0,0.0145522,0.1,30
mimic,2,3210,77.0,0.0155993,0.1,30
mimic,2,3220,77.0,0.0148604,0.1,30
mimic,2,3230,77.0,0.0142521,0.1,30
mimic,2,3240,77.0,0.0147215,0.1,30
mimic,2,3250,77.0,0.0133317,0.1,30
mimic,2,3260,77.0,0.0144132,0.1,30
mimic,2,3270,77.0,0.0156635,0.1,30
mimic,2,3280,77.0,0.0138893,0.1,30
mimic,2,3290,77.0,0.0150432,0.1,30
mimic,2,3300,77.0,0.0140232000001,0.1,30
mimic,2,3310,77.0,0.0141158,0.1,30
mimic,2,3320,77.0,0.0142317,0.1,30
mimic,2,3330,77.0,0.014519,0.1,30
mimic,2,3340,77.0,0.0137248,0.1,30
mimic,2,3350,77.0,0.014342,0.1,30
mimic,2,3360,77.0,0.0140854,0.1,30
mimic,2,3370,77.0,0.0139516,0.1,30
mimic,2,3380,77.0,0.0138467,0.1,30
mimic,2,3390,77.0,0.0142275,0.1,30
mimic,2,3400,77.0,0.0144655,0.1,30
mimic,2,3410,77.0,0.0149313,0.1,30
mimic,2,3420,77.0,0.0138952,0.1,30
mimic,2,3430,77.0,0.0143676,0.1,30
mimic,2,3440,77.0,0.0138167,0.1,30
mimic,2,3450,77.0,0.0143184,0.1,30
mimic,2,3460,77.0,0.0151729,0.1,30
mimic,2,3470,77.0,0.0133178,0.1,30
mimic,2,3480,75.0,0.0143131,0.1,30
mimic,2,3490,75.0,0.0145651,0.1,30
mimic,3,0,57.0,0.0157344,0.1,30
mimic,3,10,62.0,0.0160394,0.1,30
mimic,3,20,62.0,0.0167575999999,0.1,30
mimic,3,30,66.0,0.0187279,0.1,30
mimic,3,40,66.0,0.017327,0.1,30
mimic,3,50,66.0,0.0168866,0.1,30
mimic,3,60,66.0,0.014664,0.1,30
mimic,3,70,68.0,0.0191137,0.1,30
mimic,3,80,68.0,0.0166343,0.1,30
mimic,3,90,70.0,0.0140739,0.1,30
mimic,3,100,70.0,0.0158635,0.1,30
mimic,3,110,70.0,0.0164066,0.1,30
mimic,3,120,70.0,0.0142926,0.1,30
mimic,3,130,70.0,0.0148678,0.1,30
mimic,3,140,70.0,0.0138601,0.1,30
mimic,3,150,72.0,0.0151515,0.1,30
mimic,3,160,72.0,0.0148902,0.1,30
mimic,3,170,72.0,0.0143891,0.1,30
mimic,3,180,72.0,0.0146273,0.1,30
mimic,3,190,72.0,0.0146194,0.1,30
mimic,3,200,72.0,0.0151024,0.1,30
mimic,3,210,72.0,0.014548,0.1,30
mimic,3,220,72.0,0.0137095,0.1,30
mimic,3,230,72.0,0.0136966,0.1,30
mimic,3,240,72.0,0.0155981,0.1,30
mimic,3,250,72.0,0.015395,0.1,30
mimic,3,260,72.0,0.0141323,0.1,30
mimic,3,270,72.0,0.013969,0.1,30
mimic,3,280,72.0,0.0138084,0.1,30
mimic,3,290,72.0,0.0143186,0.1,30
mimic,3,300,72.0,0.0146078,0.1,30
mimic,3,310,72.0,0.0138246,0.1,30
mimic,3,320,72.0,0.0155909,0.1,30
mimic,3,330,72.0,0.0145067,0.1,30
mimic,3,340,72.0,0.0161371,0.1,30
mimic,3,350,74.0,0.0147222,0.1,30
mimic,3,360,74.0,0.01423,0.1,30
mimic,3,370,74.0,0.0151422,0.1,30
mimic,3,380,74.0,0.0139619,0.1,30
mimic,3,390,74.0,0.0141884,0.1,30
mimic,3,400,74.0,0.0147945,0.1,30
mimic,3,410,74.0,0.0183475,0.1,30
mimic,3,420,74.0,0.0168981,0.1,30
mimic,3,430,74.0,0.0159578,0.1,30
mimic,3,440,74.0,0.0155713,0.1,30
mimic,3,450,74.0,0.0138334,0.1,30
mimic,3,460,74.0,0.0142229,0.1,30
mimic,3,470,74.0,0.0149915,0.1,30
mimic,3,480,74.0,0.0136349,0.1,30
mimic,3,490,74.0,0.0137541,0.1,30
mimic,3,500,74.0,0.0152632,0.1,30
mimic,3,510,74.0,0.0144188,0.1,30
mimic,3,520,74.0,0.0143465,0.1,30
mimic,3,530,74.0,0.014027,0.1,30
mimic,3,540,75.0,0.0140818,0.1,30
mimic,3,550,75.0,0.0128544,0.1,30
mimic,3,560,75.0,0.0147889,0.1,30
mimic,3,570,75.0,0.0137042,0.1,30
mimic,3,580,75.0,0.0168711,0.1,30
mimic,3,590,75.0,0.0135648,0.1,30
mimic,3,600,75.0,0.0137633000001,0.1,30
mimic,3,610,75.0,0.0142159,0.1,30
mimic,3,620,75.0,0.0141974,0.1,30
mimic,3,630,75.0,0.0140843,0.1,30
mimic,3,640,75.0,0.0146238,0.1,30
mimic,3,650,75.0,0.0151456,0.1,30
mimic,3,660,75.0,0.0170341,0.1,30
mimic,3,670,75.0,0.0176851,0.1,30
mimic,3,680,75.0,0.0138553,0.1,30
mimic,3,690,75.0,0.0158894,0.1,30
mimic,3,700,75.0,0.0158758,0.1,30
mimic,3,710,75.0,0.0146553,0.1,30
mimic,3,720,75.0,0.0146984,0.1,30
mimic,3,730,75.0,0.0157497,0.1,30
mimic,3,740,75.0,0.0160259,0.1,30
mimic,3,750,75.0,0.0146135,0.1,30
mimic,3,760,75.0,0.0166388,0.1,30
