Alg,Set_Num,Rep_num,Fitness,Seconds,Func_Evals,na
rhc,0,2990,3400.93177446,1.682e-05,3299,0
rhc,0,3000,3400.93177446,1.6608e-05,3310,0
rhc,0,3010,3400.93177446,1.6312e-05,3321,0
rhc,0,3020,3400.93177446,1.6781e-05,3332,0
rhc,0,3030,3400.93177446,1.6708e-05,3343,0
rhc,0,3040,3400.93177446,1.6405e-05,3354,0
rhc,0,3050,3400.93177446,1.6742e-05,3365,0
rhc,0,3060,3400.93177446,1.6979e-05,3376,0
rhc,0,3070,3400.93177446,1.9163e-05,3387,0
rhc,0,3080,3400.93177446,2.1385e-05,3398,0
rhc,0,3090,3400.93177446,1.579e-05,3409,0
rhc,0,3100,3400.93177446,2.0986e-05,3420,0
rhc,0,3110,3400.93177446,1.5663e-05,3431,0
rhc,0,3120,3400.93177446,2.9473e-05,3442,0
rhc,0,3130,3400.93177446,1.6247e-05,3453,0
rhc,0,3140,3400.93177446,1.5509e-05,3464,0
rhc,0,3150,3400.93177446,1.6144e-05,3475,0
rhc,0,3160,3400.93177446,1.58e-05,3486,0
rhc,0,3170,3400.93177446,1.5536e-05,3497,0
rhc,0,3180,3400.93177446,1.5083e-05,3508,0
rhc,0,3190,3400.93177446,1.7524e-05,3519,0
rhc,0,3200,3400.93177446,2.9072e-05,3530,0
rhc,0,3210,3400.93177446,2.6562e-05,3541,0
rhc,0,3220,3400.93177446,2.5992e-05,3552,0
rhc,0,3230,3400.93177446,2.6162e-05,3563,0
rhc,0,3240,3400.93177446,2.6364e-05,3574,0
rhc,0,3250,3400.93177446,2.4506e-05,3585,0
rhc,0,3260,3400.93177446,1.7599e-05,3596,0
rhc,0,3270,3400.93177446,1.5024e-05,3607,0
rhc,0,3280,3400.93177446,1.5468e-05,3618,0
rhc,0,3290,3400.93177446,1.489e-05,3629,0
rhc,0,3300,3400.93177446,1.4184e-05,3640,0
rhc,0,3310,3400.93177446,1.4981e-05,3651,0
rhc,0,3320,3400.93177446,1.5827e-05,3662,0
rhc,0,3330,3400.93177446,1.5135e-05,3673,0
rhc,0,3340,3400.93177446,1.498e-05,3684,0
rhc,0,3350,3400.93177446,1.4802e-05,3695,0
rhc,0,3360,3400.93177446,1.4258e-05,3706,0
rhc,0,3370,3400.93177446,1.4827e-05,3717,0
rhc,0,3380,3400.93177446,1.4177e-05,3728,0
rhc,0,3390,3400.93177446,1.4643e-05,3739,0
rhc,0,3400,3400.93177446,1.4863e-05,3750,0
rhc,0,3410,3400.93177446,1.4175e-05,3761,0
rhc,0,3420,3400.93177446,1.5151e-05,3772,0
rhc,0,3430,3400.93177446,1.4845e-05,3783,0
rhc,0,3440,3400.93177446,1.5266e-05,3794,0
rhc,0,3450,3400.93177446,1.565e-05,3805,0
rhc,0,3460,3400.93177446,1.5057e-05,3816,0
rhc,0,3470,3400.93177446,1.4628e-05,3827,0
rhc,0,3480,3400.93177446,1.4693e-05,3838,0
rhc,0,3490,3400.93177446,1.4386e-05,3849,0
rhc,1,0,2026.71893621,1.6592e-05,10,0
rhc,1,10,2260.79028003,1.5732e-05,21,0
rhc,1,20,2260.79028003,1.4348e-05,32,0
rhc,1,30,2454.82110118,1.621e-05,43,0
rhc,1,40,2474.26435598,1.469e-05,54,0
rhc,1,50,2675.37020607,1.5421e-05,65,0
rhc,1,60,2855.24085145,1.5006e-05,76,0
rhc,1,70,3184.71299522,1.6858e-05,87,0
rhc,1,80,3251.06665588,7.398e-06,98,0
rhc,1,90,3328.17965087,7.146e-06,109,0
rhc,1,100,3356.42145962,7.26099999999e-06,120,0
rhc,1,110,3377.31059048,8.03e-06,131,0
rhc,1,120,3398.47545256,6.975e-06,142,0
rhc,1,130,3399.82939519,6.745e-06,153,0
rhc,1,140,3435.2049357,7.036e-06,164,0
rhc,1,150,3435.2049357,6.92e-06,175,0
rhc,1,160,3435.2049357,7.69699999999e-06,186,0
rhc,1,170,3435.2049357,7.113e-06,197,0
rhc,1,180,3435.2049357,7.051e-06,208,0
rhc,1,190,3435.2049357,7.18e-06,219,0
rhc,1,200,3447.37032557,7.02399999999e-06,230,0
rhc,1,210,3447.37032557,7.45e-06,241,0
rhc,1,220,3447.37032557,7.022e-06,252,0
rhc,1,230,3447.37032557,8.485e-06,263,0
rhc,1,240,3447.37032557,7.18800000001e-06,274,0
rhc,1,250,3447.37032557,7.066e-06,285,0
rhc,1,260,3447.37032557,7.561e-06,296,0
rhc,1,270,3447.37032557,7.095e-06,307,0
rhc,1,280,3447.37032557,6.988e-06,318,0
rhc,1,290,3447.37032557,7.473e-06,329,0
rhc,1,300,3447.37032557,7.20799999999e-06,340,0
rhc,1,310,3447.37032557,8.531e-06,351,0
rhc,1,320,3447.37032557,6.978e-06,362,0
rhc,1,330,3447.37032557,6.96400000001e-06,373,0
rhc,1,340,3447.37032557,7.273e-06,384,0
rhc,1,350,3447.37032557,6.874e-06,395,0
rhc,1,360,3447.37032557,7.352e-06,406,0
rhc,1,370,3447.37032557,6.928e-06,417,0
rhc,1,380,3447.37032557,9.982e-06,428,0
rhc,1,390,3447.37032557,7.824e-06,439,0
rhc,1,400,3447.37032557,7.462e-06,450,0
rhc,1,410,3447.37032557,8.016e-06,461,0
rhc,1,420,3447.37032557,7.063e-06,472,0
rhc,1,430,3447.37032557,9.818e-06,483,0
rhc,1,440,3447.37032557,1.4292e-05,494,0
rhc,1,450,3447.37032557,7.787e-06,505,0
rhc,1,460,3447.37032557,7.409e-06,516,0
rhc,1,470,3447.37032557,8.431e-06,527,0
rhc,1,480,3447.37032557,6.859e-06,538,0
rhc,1,490,3447.37032557,8.019e-06,549,0
rhc,1,500,3447.37032557,7e-06,560,0
rhc,1,510,3447.37032557,6.921e-06,571,0
rhc,1,520,3447.37032557,7.251e-06,582,0
rhc,1,530,3447.37032557,7.103e-06,593,0
rhc,1,540,3447.37032557,7.298e-06,604,0
rhc,1,550,3447.37032557,8.162e-06,615,0
rhc,1,560,3447.37032557,7.341e-06,626,0
rhc,1,570,3447.37032557,7.308e-06,637,0
rhc,1,580,3447.37032557,7.207e-06,648,0
rhc,1,590,3447.37032557,7.563e-06,659,0
rhc,1,600,3447.37032557,8.159e-06,670,0
rhc,1,610,3447.37032557,6.716e-06,681,0
rhc,1,620,3447.37032557,7.63600000001e-06,692,0
rhc,1,630,3447.37032557,6.786e-06,703,0
rhc,1,640,3447.37032557,8.148e-06,714,0
rhc,1,650,3447.37032557,7.156e-06,725,0
rhc,1,660,3447.37032557,1.3885e-05,736,0
rhc,1,670,3447.37032557,4.253e-06,747,0
rhc,1,680,3447.37032557,4.289e-06,758,0
rhc,1,690,3447.37032557,4.42699999999e-06,769,0
rhc,1,700,3447.37032557,4.68e-06,780,0
rhc,1,710,3447.37032557,4.542e-06,791,0
rhc,1,720,3447.37032557,4.393e-06,802,0
rhc,1,730,3447.37032557,4.631e-06,813,0
rhc,1,740,3447.37032557,4.351e-06,824,0
rhc,1,750,3447.37032557,4.279e-06,835,0
rhc,1,760,3447.37032557,4.371e-06,846,0
rhc,1,770,3447.37032557,4.59100000001e-06,857,0
rhc,1,780,3447.37032557,4.407e-06,868,0
rhc,1,790,3447.37032557,4.632e-06,879,0
rhc,1,800,3447.37032557,5.092e-06,890,0
rhc,1,810,3447.37032557,4.315e-06,901,0
rhc,1,820,3447.37032557,4.456e-06,912,0
rhc,1,830,3447.37032557,4.224e-06,923,0
rhc,1,840,3447.37032557,4.426e-06,934,0
rhc,1,850,3447.37032557,5.102e-06,945,0
rhc,1,860,3447.37032557,4.642e-06,956,0
rhc,1,870,3447.37032557,4.706e-06,967,0
rhc,1,880,3447.37032557,4.537e-06,978,0
rhc,1,890,3447.37032557,4.622e-06,989,0
rhc,1,900,3447.37032557,4.331e-06,1000,0
rhc,1,910,3447.37032557,4.342e-06,1011,0
rhc,1,920,3447.37032557,4.426e-06,1022,0
rhc,1,930,3447.37032557,4.04399999999e-06,1033,0
rhc,1,940,3447.37032557,4.02100000001e-06,1044,0
rhc,1,950,3447.37032557,4.171e-06,1055,0
rhc,1,960,3447.37032557,4.189e-06,1066,0
rhc,1,970,3447.37032557,4.138e-06,1077,0
rhc,1,980,3447.37032557,4.166e-06,1088,0
rhc,1,990,3447.37032557,4.164e-06,1099,0
rhc,1,1000,3447.37032557,4.22999999999e-06,1110,0
rhc,1,1010,3447.37032557,4.36699999999e-06,1121,0
rhc,1,1020,3447.37032557,4.26099999999e-06,1132,0
rhc,1,1030,3447.37032557,4.34099999999e-06,1143,0
rhc,1,1040,3447.37032557,4.3e-06,1154,0
rhc,1,1050,3447.37032557,4.09700000001e-06,1165,0
rhc,1,1060,3447.37032557,4.22999999999e-06,1176,0
rhc,1,1070,3447.37032557,4.273e-06,1187,0
rhc,1,1080,3447.37032557,4.211e-06,1198,0
rhc,1,1090,3447.37032557,3.902e-06,1209,0
rhc,1,1100,3447.37032557,4.038e-06,1220,0
rhc,1,1110,3447.37032557,4.135e-06,1231,0
rhc,1,1120,3447.37032557,4.41400000001e-06,1242,0
rhc,1,1130,3447.37032557,4.16e-06,1253,0
rhc,1,1140,3447.37032557,4.319e-06,1264,0
rhc,1,1150,3447.37032557,4.188e-06,1275,0
rhc,1,1160,3447.37032557,4.028e-06,1286,0
rhc,1,1170,3447.37032557,4.351e-06,1297,0
rhc,1,1180,3447.37032557,4.14e-06,1308,0
rhc,1,1190,3447.37032557,4.07299999999e-06,1319,0
rhc,1,1200,3447.37032557,3.982e-06,1330,0
rhc,1,1210,3447.37032557,4.03e-06,1341,0
rhc,1,1220,3447.37032557,4.088e-06,1352,0
rhc,1,1230,3447.37032557,3.789e-06,1363,0
rhc,1,1240,3447.37032557,4.002e-06,1374,0
rhc,1,1250,3447.37032557,7.228e-06,1385,0
rhc,1,1260,3447.37032557,4.043e-06,1396,0
rhc,1,1270,3447.37032557,4.093e-06,1407,0
rhc,1,1280,3447.37032557,4.46799999999e-06,1418,0
rhc,1,1290,3447.37032557,4.46e-06,1429,0
rhc,1,1300,3447.37032557,4.081e-06,1440,0
rhc,1,1310,3447.37032557,3.96600000001e-06,1451,0
rhc,1,1320,3447.37032557,3.984e-06,1462,0
rhc,1,1330,3447.37032557,4.411e-06,1473,0
rhc,1,1340,3447.37032557,4.093e-06,1484,0
rhc,1,1350,3447.37032557,3.978e-06,1495,0
rhc,1,1360,3447.37032557,3.954e-06,1506,0
rhc,1,1370,3447.37032557,4.09999999999e-06,1517,0
rhc,1,1380,3447.37032557,4.147e-06,1528,0
rhc,1,1390,3447.37032557,4.187e-06,1539,0
rhc,1,1400,3447.37032557,4.826e-06,1550,0
rhc,1,1410,3447.37032557,4.09600000001e-06,1561,0
rhc,1,1420,3447.37032557,4.02200000001e-06,1572,0
