Alg,Set_Num,Rep_num,Fitness,Seconds,Func_Evals,na
rhc,1,650,77.0,2.63e-05,725,0
rhc,1,660,77.0,2.62e-05,736,0
rhc,1,670,78.0,2.42e-05,747,0
rhc,1,680,78.0,2.17e-05,758,0
rhc,1,690,78.0,2.16e-05,769,0
rhc,1,700,78.0,5.4e-05,780,0
rhc,1,710,78.0,3.18e-05,791,0
rhc,1,720,78.0,2.62e-05,802,0
rhc,1,730,78.0,2.55e-05,813,0
rhc,1,740,78.0,2.55e-05,824,0
rhc,1,750,78.0,2.54e-05,835,0
rhc,1,760,78.0,2.6e-05,846,0
rhc,1,770,78.0,2.63e-05,857,0
rhc,1,780,78.0,2.47e-05,868,0
rhc,1,790,78.0,2.58e-05,879,0
rhc,1,800,78.0,3.67e-05,890,0
rhc,1,810,78.0,2.24e-05,901,0
rhc,1,820,78.0,2.15e-05,912,0
rhc,1,830,78.0,4.99e-05,923,0
rhc,1,840,78.0,2.14e-05,934,0
rhc,1,850,78.0,2.18e-05,945,0
rhc,1,860,78.0,2.12e-05,956,0
rhc,1,870,78.0,2.1e-05,967,0
rhc,1,880,78.0,2.15e-05,978,0
rhc,1,890,78.0,4.44e-05,989,0
rhc,1,900,78.0,2.17e-05,1000,0
rhc,1,910,78.0,2.17e-05,1011,0
rhc,1,920,78.0,2.16e-05,1022,0
rhc,1,930,78.0,2.13e-05,1033,0
rhc,1,940,78.0,2.16e-05,1044,0
rhc,1,950,80.0,0.0006369,1055,0
rhc,1,960,80.0,2.66e-05,1066,0
rhc,1,970,80.0,2.32e-05,1077,0
rhc,1,980,80.0,4.58e-05,1088,0
rhc,1,990,80.0,3.72e-05,1099,0
rhc,1,1000,80.0,2.63e-05,1110,0
rhc,1,1010,80.0,0.0001161,1121,0
rhc,1,1020,80.0,2.69e-05,1132,0
rhc,1,1030,80.0,3.33e-05,1143,0
rhc,1,1040,80.0,2.59e-05,1154,0
rhc,1,1050,80.0,2.53e-05,1165,0
rhc,1,1060,80.0,2.29e-05,1176,0
rhc,1,1070,80.0,2.09e-05,1187,0
rhc,1,1080,80.0,2.18e-05,1198,0
rhc,1,1090,80.0,8.19e-05,1209,0
rhc,1,1100,80.0,2.6e-05,1220,0
rhc,1,1110,80.0,2.33e-05,1231,0
rhc,1,1120,80.0,2.31e-05,1242,0
rhc,1,1130,80.0,2.33e-05,1253,0
rhc,1,1140,82.0,5.46e-05,1264,0
rhc,1,1150,82.0,2.29e-05,1275,0
rhc,1,1160,82.0,2.34e-05,1286,0
rhc,1,1170,82.0,2.32e-05,1297,0
rhc,1,1180,82.0,2.35e-05,1308,0
rhc,1,1190,82.0,3.07e-05,1319,0
rhc,1,1200,82.0,5.59e-05,1330,0
rhc,1,1210,82.0,2.59e-05,1341,0
rhc,1,1220,82.0,2.54e-05,1352,0
rhc,1,1230,82.0,2.5e-05,1363,0
rhc,1,1240,82.0,2.5e-05,1374,0
rhc,1,1250,82.0,2.51e-05,1385,0
rhc,1,1260,84.0,4.88e-05,1396,0
rhc,1,1270,84.0,2.17e-05,1407,0
rhc,1,1280,84.0,7.02e-05,1418,0
rhc,1,1290,84.0,2.7e-05,1429,0
rhc,1,1300,84.0,2.56e-05,1440,0
rhc,1,1310,84.0,2.51e-05,1451,0
rhc,1,1320,84.0,5.13e-05,1462,0
rhc,1,1330,84.0,3.1e-05,1473,0
rhc,1,1340,84.0,5.55e-05,1484,0
rhc,1,1350,84.0,2.42e-05,1495,0
rhc,1,1360,84.0,2.15e-05,1506,0
rhc,1,1370,84.0,2.15e-05,1517,0
rhc,1,1380,84.0,2.97e-05,1528,0
rhc,1,1390,84.0,5.91e-05,1539,0
rhc,1,1400,84.0,2.5e-05,1550,0
rhc,1,1410,84.0,2.44e-05,1561,0
rhc,1,1420,85.0,2.53e-05,1572,0
rhc,1,1430,85.0,2.46e-05,1583,0
rhc,1,1440,88.0,2.44e-05,1594,0
rhc,1,1450,88.0,0.0003228,1605,0
rhc,1,1460,88.0,2.87e-05,1616,0
rhc,1,1470,88.0,2.52e-05,1627,0
rhc,1,1480,88.0,7.29e-05,1638,0
rhc,1,1490,88.0,9.5e-06,1649,0
rhc,1,1500,88.0,8.99999999998e-06,1660,0
rhc,1,1510,88.0,9.00000000001e-06,1671,0
rhc,1,1520,88.0,8.29999999999e-06,1682,0
rhc,1,1530,88.0,9.10000000001e-06,1693,0
rhc,1,1540,88.0,8.8e-06,1704,0
rhc,1,1550,88.0,2.04e-05,1715,0
rhc,1,1560,88.0,2.01e-05,1726,0
rhc,1,1570,88.0,2.4e-05,1737,0
rhc,1,1580,88.0,1.44e-05,1748,0
rhc,1,1590,88.0,1.49e-05,1759,0
rhc,1,1600,88.0,1.42e-05,1770,0
rhc,1,1610,88.0,1.97e-05,1781,0
rhc,1,1620,88.0,2.04e-05,1792,0
rhc,1,1630,88.0,1.46e-05,1803,0
rhc,1,1640,88.0,1.41e-05,1814,0
rhc,1,1650,88.0,1.35e-05,1825,0
rhc,1,1660,88.0,1.89e-05,1836,0
rhc,1,1670,88.0,2.95e-05,1847,0
rhc,1,1680,88.0,2.24e-05,1858,0
rhc,1,1690,88.0,1.82e-05,1869,0
rhc,1,1700,88.0,8.09999999998e-06,1880,0
rhc,1,1710,88.0,7.90000000001e-06,1891,0
rhc,1,1720,88.0,8.10000000001e-06,1902,0
rhc,1,1730,88.0,7.7e-06,1913,0
rhc,1,1740,88.0,7.7e-06,1924,0
rhc,1,1750,88.0,7.7e-06,1935,0
rhc,1,1760,88.0,8.09999999998e-06,1946,0
rhc,1,1770,88.0,9.45e-05,1957,0
rhc,1,1780,88.0,9.19999999999e-06,1968,0
rhc,1,1790,88.0,1.17e-05,1979,0
rhc,1,1800,88.0,8.7e-06,1990,0
rhc,1,1810,88.0,8.30000000002e-06,2001,0
rhc,1,1820,88.0,8.79999999998e-06,2012,0
rhc,1,1830,88.0,8.00000000001e-06,2023,0
rhc,1,1840,88.0,8.00000000001e-06,2034,0
rhc,1,1850,88.0,8.19999999999e-06,2045,0
rhc,1,1860,88.0,7.8e-06,2056,0
rhc,1,1870,88.0,7.49999999999e-06,2067,0
rhc,1,1880,88.0,7.8e-06,2078,0
rhc,1,1890,89.0,7.6e-06,2089,0
rhc,1,1900,89.0,8.39999999999e-06,2100,0
rhc,1,1910,89.0,7.7e-06,2111,0
rhc,1,1920,89.0,7.29999999999e-06,2122,0
rhc,1,1930,89.0,7.40000000002e-06,2133,0
rhc,1,1940,90.0,8.19999999999e-06,2144,0
rhc,1,1950,90.0,7.20000000001e-06,2155,0
rhc,1,1960,90.0,1.15e-05,2166,0
rhc,1,1970,90.0,7.29999999999e-06,2177,0
rhc,1,1980,90.0,7.39999999999e-06,2188,0
rhc,1,1990,90.0,7.20000000001e-06,2199,0
rhc,1,2000,90.0,7.49999999999e-06,2210,0
rhc,1,2010,90.0,7.30000000002e-06,2221,0
rhc,1,2020,90.0,7.39999999999e-06,2232,0
rhc,1,2030,90.0,7.10000000001e-06,2243,0
rhc,1,2040,90.0,7.20000000001e-06,2254,0
rhc,1,2050,92.0,9.20000000001e-06,2265,0
rhc,1,2060,92.0,7.39999999999e-06,2276,0
rhc,1,2070,92.0,1.46e-05,2287,0
rhc,1,2080,92.0,9.20000000001e-06,2298,0
rhc,1,2090,92.0,8.90000000001e-06,2309,0
rhc,1,2100,92.0,8.30000000002e-06,2320,0
rhc,1,2110,92.0,7.6e-06,2331,0
rhc,1,2120,92.0,7.6e-06,2342,0
rhc,1,2130,94.0,9.10000000001e-06,2353,0
rhc,1,2140,94.0,7.90000000001e-06,2364,0
